Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Panier,shipping_delay,profit_margin,delivery_time
9692,CA-2015-130183,2015-11-13,2015-11-17,Standard Class,e105a2263af9b22edd50627f92a9777ea54fd28b9c75fa0b7c3d476e080d9a64,Consumer,United States,Houston,Houston,77041.0,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",40.74,3.0,0.32,-18.0588,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",4 days,-0.4432695139911635,4.0
9693,CA-2015-107902,2015-08-28,2015-09-02,Standard Class,509e60618cef2ad50eda723bf33957832ecbce73b78cf2d067e6e1ea6ae450ea,Corporate,United States,Fairfield,Fairfield,6824.0,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",470.36,11.0,0.0,7.2576,"SAFCO Mobile Desk Side File, Wire Frame",5 days,0.015429883493494344,5.0
9694,CA-2017-130148,2017-09-24,2017-09-28,Second Class,96ed40b45f9b4f377f225833a1181de818c083a62f1ddd492fa9138243358c62,Home Office,United States,San Francisco,San Francisco,94110.0,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,31.08,6.0,0.0,15.2292,Array Memo Cubes,4 days,0.49000000000000005,4.0
9695,CA-2017-130148,2017-09-24,2017-09-28,Second Class,96ed40b45f9b4f377f225833a1181de818c083a62f1ddd492fa9138243358c62,Home Office,United States,San Francisco,San Francisco,94110.0,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2.0,0.0,2.19,Acme Value Line Scissors,4 days,0.3,4.0
9696,US-2016-151260,2016-12-11,2016-12-14,First Class,161e83995502de2067fdce02285164deb0833359deb482d815b2a41d695c7a56,Corporate,United States,Springfield,Springfield,45503.0,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.536,4.0,0.2,9.192,Belkin F5C206VTEL 6 Outlet Surge,3 days,0.125,3.0
9697,CA-2014-144281,2014-06-10,2014-06-15,Second Class,5aff1f6aac086496781375987a2f89854e287f273ffefc187bf26cd902c1269b,Corporate,United States,Detroit,Detroit,48234.0,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5.0,0.0,7.2576,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",5 days,0.014764723832773878,5.0
9698,CA-2016-122511,2016-03-11,2016-03-11,Same Day,d18c18026d139c930e83d7a7cbc6ed051e92f8c789794e5ec5825fe4c0cc8b89,Home Office,United States,Philadelphia,Philadelphia,19140.0,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4.0,0.2,9.48,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",0 days,0.31250000000000006,0.0
9699,CA-2017-154116,2017-12-15,2017-12-19,Standard Class,a59c08c62ffbfe649f3b9c7a573f8c9ce239f0ac69816261964696e32db27f8d,Consumer,United States,Inglewood,Inglewood,90301.0,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3.0,0.0,10.7301,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",4 days,0.47000000000000003,4.0
9700,CA-2017-154116,2017-12-15,2017-12-19,Standard Class,a59c08c62ffbfe649f3b9c7a573f8c9ce239f0ac69816261964696e32db27f8d,Consumer,United States,Inglewood,Inglewood,90301.0,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32,4.0,0.0,16.296,Hoover Commercial SteamVac,4 days,0.3,4.0
9701,CA-2017-154116,2017-12-15,2017-12-19,Standard Class,a59c08c62ffbfe649f3b9c7a573f8c9ce239f0ac69816261964696e32db27f8d,Consumer,United States,Inglewood,Inglewood,90301.0,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3.0,0.2,14.7582,Panasonic KX TS3282B Corded phone,4 days,0.075,4.0
9702,CA-2016-105291,2016-10-30,2016-11-04,Standard Class,07f3f14b28ce55cd671554eef9decec7955ba1c8a2f54bf3b5252838bd4022a5,Consumer,United States,San Luis Obispo,San Luis Obispo,93405.0,West,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2.0,0.0,1.1946,Assorted Color Push Pins,5 days,0.33,5.0
9703,CA-2017-147032,2017-07-31,2017-08-04,Standard Class,c015efc36bc004c1bd91535364b3ea741d075c40b88a903a85e6abd9b18a13a0,Home Office,United States,Wilmington,Wilmington,19805.0,East,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,11.54,1.0,0.0,5.5392,Avery Personal Creations Heavyweight Cards,4 days,0.48000000000000004,4.0
9704,CA-2017-147032,2017-07-31,2017-08-04,Standard Class,c015efc36bc004c1bd91535364b3ea741d075c40b88a903a85e6abd9b18a13a0,Home Office,United States,Wilmington,Wilmington,19805.0,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,40.74,5.0,0.0,7.2576,Fellowes PB200 Plastic Comb Binding Machine,4 days,0.1781443298969072,4.0
9705,CA-2017-147032,2017-07-31,2017-08-04,Standard Class,c015efc36bc004c1bd91535364b3ea741d075c40b88a903a85e6abd9b18a13a0,Home Office,United States,Wilmington,Wilmington,19805.0,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.01,3.0,0.0,5.3949,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",4 days,0.49,4.0
9706,CA-2017-125990,2017-10-19,2017-10-23,Standard Class,4976245a537d09c5945421eacf523447137bd7e1a3b4063bfb745824e6d93d9b,Consumer,United States,San Francisco,San Francisco,94122.0,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,3.0,0.2,13.8684,JM Magazine Binder,4 days,0.35,4.0
9707,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,4442916f23f1e8ed5c23705bb5b915dc620fddf6d737393135cb41e4b4e5fc42,Consumer,United States,Los Angeles,Los Angeles,90045.0,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3.0,0.2,12.1068,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,6 days,0.05,6.0
9708,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,4442916f23f1e8ed5c23705bb5b915dc620fddf6d737393135cb41e4b4e5fc42,Consumer,United States,Los Angeles,Los Angeles,90045.0,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,12.39,3.0,0.0,5.6994,Newell Chalk Holder,6 days,0.45999999999999996,6.0
9709,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,4442916f23f1e8ed5c23705bb5b915dc620fddf6d737393135cb41e4b4e5fc42,Consumer,United States,Los Angeles,Los Angeles,90045.0,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2.0,0.0,5.5888,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",6 days,0.27999999999999997,6.0
9710,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,4442916f23f1e8ed5c23705bb5b915dc620fddf6d737393135cb41e4b4e5fc42,Consumer,United States,Los Angeles,Los Angeles,90045.0,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3.0,0.0,3.4092,SAFCO Boltless Steel Shelving,6 days,0.009999999999999998,6.0
9711,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,4db72018568c021eab4b2fb2c6592fed194ece0096e9f3748aa01c2e70dc2797,Consumer,United States,Philadelphia,Philadelphia,19143.0,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,273.568,2.0,0.2,-34.196,Tenex Antistatic Computer Chair Mats,5 days,-0.125,5.0
9712,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,4db72018568c021eab4b2fb2c6592fed194ece0096e9f3748aa01c2e70dc2797,Consumer,United States,Philadelphia,Philadelphia,19143.0,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,13.194,2.0,0.0,-8.796,Wilson Jones Legal Size Ring Binders,5 days,-0.6666666666666666,5.0
9713,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,4db72018568c021eab4b2fb2c6592fed194ece0096e9f3748aa01c2e70dc2797,Consumer,United States,Philadelphia,Philadelphia,19143.0,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,40.74,6.0,0.2,7.2576,Tennsco Double-Tier Lockers,5 days,0.1781443298969072,5.0
9714,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,4db72018568c021eab4b2fb2c6592fed194ece0096e9f3748aa01c2e70dc2797,Consumer,United States,Philadelphia,Philadelphia,19143.0,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.56,5.0,0.2,-6.445,Sony 16GB Class 10 Micro SDHC R40 Memory Card,5 days,-0.125,5.0
9715,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,4db72018568c021eab4b2fb2c6592fed194ece0096e9f3748aa01c2e70dc2797,Consumer,United States,Philadelphia,Philadelphia,19143.0,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2.0,0.2,16.7946,Memorex Micro Travel Drive 32 GB,5 days,0.2875,5.0
9716,CA-2016-116379,2016-11-07,2016-11-12,Standard Class,9ceac0f00eeacc4be46e38a320fea9657bda24503f3e3af9b6e473a80f3b9dc2,Consumer,United States,San Francisco,San Francisco,94122.0,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2.0,0.2,20.1544,GBC VeloBinder Manual Binding System,5 days,0.35,5.0
9717,US-2016-144477,2016-08-12,2016-08-14,Second Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Home Office,United States,Philadelphia,Philadelphia,19134.0,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,4.0,0.2,2.7984,Boston 16765 Mini Stand Up Battery Pencil Sharpener,2 days,0.07500000000000001,2.0
9718,CA-2016-108210,2016-05-30,2016-05-31,Standard Class,eb34d810bb5a3c11531b39288a09ba65276ac3677c2e89c6328352c217649075,Consumer,United States,Houston,Houston,77041.0,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5.0,0.2,7.996,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,1 days,0.10000000000000002,1.0
9719,CA-2016-108210,2016-05-30,2016-05-31,Same Day,eb34d810bb5a3c11531b39288a09ba65276ac3677c2e89c6328352c217649075,Consumer,United States,Houston,Houston,77041.0,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5.0,0.2,11.198,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,1 days,0.05,1.0
9720,CA-2017-166835,2017-11-12,2017-11-14,Second Class,313b031a92e682d9f9d91644dcd954bf2963238f6b0c3b15a33612fd823f41da,Consumer,United States,Lancaster,Lancaster,17602.0,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2.0,0.2,7.2576,"SAFCO Commercial Wire Shelving, Black",2 days,0.03283625307658897,2.0
9721,CA-2016-119641,2016-09-22,2016-09-26,Standard Class,033169eeb2aa318446ae8e8c8095650da8de9c0a48d3ea967e1b30d8102a6751,Corporate,United States,Green Bay,Green Bay,54302.0,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2.0,0.0,7.584,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",4 days,0.39999999999999997,4.0
9722,CA-2016-105781,2016-02-16,2016-02-20,Standard Class,6f702a5cc52e9300b945a8e974944172187ff899e2fbbe053c3c185486643a8b,Consumer,United States,New York City,New York City,10024.0,East,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3.0,0.1,39.9234,Hon Every-Day Chair Series Swivel Task Chairs,4 days,0.12222222222222222,4.0
9723,CA-2016-105781,2016-02-16,2016-02-20,Standard Class,6f702a5cc52e9300b945a8e974944172187ff899e2fbbe053c3c185486643a8b,Consumer,United States,New York City,New York City,10024.0,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3.0,0.0,39.5868,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,4 days,0.43999999999999995,4.0
9724,CA-2014-101364,2014-12-22,2014-12-26,Standard Class,38cecfecdfbe4a16877fbf81d8b9c61f2e274b5b19c08c9999ec0b7eb8744dc0,Home Office,United States,New York City,New York City,10011.0,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',296.712,13.0,0.2,7.2576,Lock-Up Easel 'Spel-Binder',4 days,0.024460082504246545,4.0
9725,CA-2015-117898,2015-12-05,2015-12-11,Standard Class,9067d8c2b3a299c13b351312eb44b542c7d993540120c9edd5f8f130d66d6265,Consumer,United States,Bloomington,Bloomington,61701.0,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,12.224,2.0,0.2,4.4312,Security-Tint Envelopes,6 days,0.36249999999999993,6.0
9726,CA-2017-142293,2017-09-17,2017-09-20,First Class,70a63f1112c3bd484fabe2a7a66abbcf765509357fc7096f58c29f7f51b5a7db,Consumer,United States,Boise,Boise,83704.0,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3.0,0.0,37.7874,Logitech Trackman Marble Mouse,3 days,0.42,3.0
9727,CA-2017-167395,2017-12-02,2017-12-04,First Class,68b45aa0ab7410976d03a677ed44876f87d57839dc7825403cc94fd855167b8b,Consumer,United States,Lowell,Lowell,1852.0,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.86,7.0,0.0,7.2576,Belkin 8 Outlet Surge Protector,2 days,0.025300146412884333,2.0
9728,CA-2017-167395,2017-12-02,2017-12-04,First Class,68b45aa0ab7410976d03a677ed44876f87d57839dc7825403cc94fd855167b8b,Consumer,United States,Lowell,Lowell,1852.0,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,40.74,5.0,0.0,7.2576,GE 30524EE4,2 days,0.1781443298969072,2.0
9729,CA-2017-167395,2017-12-02,2017-12-04,First Class,68b45aa0ab7410976d03a677ed44876f87d57839dc7825403cc94fd855167b8b,Consumer,United States,Lowell,Lowell,1852.0,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2.0,0.0,0.1744,Staple remover,2 days,0.039999999999999994,2.0
9730,CA-2014-111962,2014-09-29,2014-10-04,Standard Class,3974e3b97e97f327d70931eb8684577b939e4febe8d8df63ca53526cbf96dcf7,Consumer,United States,Seattle,Seattle,98115.0,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,10.048,2.0,0.2,3.14,GBC Standard Plastic Binding Systems' Combs,5 days,0.3125,5.0
9731,CA-2014-111962,2014-09-29,2014-10-04,Standard Class,3974e3b97e97f327d70931eb8684577b939e4febe8d8df63ca53526cbf96dcf7,Consumer,United States,Seattle,Seattle,98115.0,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,40.74,5.0,0.0,7.2576,Fellowes Super Stor/Drawer Files,5 days,0.1781443298969072,5.0
9732,CA-2017-124261,2017-11-14,2017-11-19,Standard Class,31a85079343b02a762c80c6a7a413b74a7eb428225471f6da6ce7bd7ba0cbb72,Consumer,United States,Los Angeles,Los Angeles,90049.0,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,34.24,8.0,0.0,9.9296,Newell 347,5 days,0.29,5.0
9733,CA-2014-114321,2014-08-20,2014-08-25,Standard Class,001492ac094ba3c986a45e7799a0409db64ed3c856e39cf16854012aa468fa01,Corporate,United States,Hampton,Hampton,23666.0,South,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13.0,0.0,7.2576,"Safco Chair Connectors, 6/Carton",5 days,0.014508236046697586,5.0
9734,CA-2014-114321,2014-08-20,2014-08-25,Standard Class,001492ac094ba3c986a45e7799a0409db64ed3c856e39cf16854012aa468fa01,Corporate,United States,Hampton,Hampton,23666.0,South,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,2.0,0.0,9.2552,Riverleaf Stik-Withit Designer Note Cubes,5 days,0.46,5.0
9735,CA-2014-114321,2014-08-20,2014-08-25,Standard Class,001492ac094ba3c986a45e7799a0409db64ed3c856e39cf16854012aa468fa01,Corporate,United States,Hampton,Hampton,23666.0,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,40.74,1.0,0.0,7.2576,GBC DocuBind TL300 Electric Binding System,5 days,0.1781443298969072,5.0
9736,CA-2014-128062,2014-11-19,2014-11-22,Second Class,e29fd1279d1f7f383acbf423f20d4fa7387a57445a07e704df9795bc0a43914b,Home Office,United States,Philadelphia,Philadelphia,19134.0,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",5.88,,0.2,1.9845,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",3 days,0.33749999999999997,3.0
9737,US-2015-100069,2015-06-29,2015-07-03,Standard Class,065f2b3fb9f37baa20ed4c00993bb409b44f5a9a217e42a1d6aec227177f6202,Home Office,United States,Omaha,Omaha,68104.0,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,2.0,0.0,7.2576,Cisco 8x8 Inc. 6753i IP Business Phone System,4 days,0.026881991258611748,4.0
9738,CA-2017-129294,2017-03-16,2017-03-21,Standard Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Corporate,United States,Los Angeles,Los Angeles,90032.0,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2.0,0.0,7.2576,"Dual Level, Single-Width Filing Carts",5 days,0.023402553850122534,5.0
9739,CA-2017-129294,2017-03-16,2017-03-21,Standard Class,91418c2a3e0b76b8971d03a3f3d8ad4c68cabc79db0f0d270cf0d1c614a88c90,Corporate,United States,Los Angeles,Los Angeles,90032.0,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,6.0,0.2,22.9008,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",5 days,0.325,5.0
9740,CA-2017-129294,2017-03-16,2017-03-21,Standard Class,91418c2a3e0b76b8971d03a3f3d8ad4c68cabc79db0f0d270cf0d1c614a88c90,Corporate,United States,Los Angeles,Los Angeles,90032.0,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5.0,0.2,6.888,Pressboard Hanging Data Binders for Unburst Sheets,5 days,0.35,5.0
9741,CA-2017-129294,2017-03-16,2017-03-21,Standard Class,91418c2a3e0b76b8971d03a3f3d8ad4c68cabc79db0f0d270cf0d1c614a88c90,Corporate,United States,Los Angeles,Los Angeles,90032.0,West,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3.0,0.0,54.8613,Bionaire Personal Warm Mist Humidifier/Vaporizer,5 days,0.39,5.0
9742,CA-2015-117086,2015-11-08,2015-11-12,Standard Class,db99349fb7f09cebff0c296bee1f5cf1e345c852c7b1c42895c73fc26f7dedab,Corporate,United States,Burlington,Burlington,5408.0,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",40.74,5.0,0.0,7.2576,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4 days,0.1781443298969072,4.0
9743,CA-2017-131303,2017-11-28,2017-12-02,Standard Class,1f46ad3966b04be329665717336598e334a09c372f54f34663b0adbdeb533cad,Consumer,United States,San Diego,San Diego,92037.0,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,62.65,5.0,0.0,29.4455,Round Specialty Laser Printer Labels,4 days,0.47,4.0
9744,CA-2016-137127,2016-06-16,2016-06-22,Standard Class,d139f59a2a34e1971c03e68ed69ab62552099d3a4ca02870a78f22d5099ae5b1,Consumer,United States,Newark,Newark,19711.0,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,3.0,0.0,4.536,Avery 518,6 days,0.48,6.0
9745,CA-2017-141782,2017-01-21,2017-01-25,Standard Class,045f5df947412e50b9ed9c3d263192b6922fb22edb9d09dd0cb5f00699b9afd1,Consumer,United States,Aurora,Aurora,60505.0,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,268.576,4.0,0.2,7.2576,Airmail Envelopes,4 days,0.02702251876563803,4.0
9746,CA-2017-137505,2017-11-24,2017-11-24,Same Day,1be11b7864ea49ae22bde720848df139257015b00fc2e6f70e27999e9774ea4c,Consumer,United States,Los Angeles,Los Angeles,90008.0,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08,2.0,0.2,9.102,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",0 days,0.025,0.0
9747,CA-2017-137505,2017-11-24,2017-11-24,Same Day,1be11b7864ea49ae22bde720848df139257015b00fc2e6f70e27999e9774ea4c,Consumer,United States,Los Angeles,Los Angeles,90008.0,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2.0,0.2,-1.7772,Hon 61000 Series Interactive Training Tables,0 days,-0.025,0.0
9748,US-2014-140914,2014-11-11,2014-11-15,Standard Class,159648aed86f0d8412991c9af782bcccbe7c91127f0636614c45b04adafe11fa,Consumer,United States,Chicago,Chicago,60610.0,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,10.984,2.0,0.0,-7.9634,DAX Wood Document Frame.,4 days,-0.725,4.0
9749,US-2014-140914,2014-11-11,2014-11-15,Standard Class,159648aed86f0d8412991c9af782bcccbe7c91127f0636614c45b04adafe11fa,Consumer,United States,Chicago,Chicago,60653.0,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,40.74,4.0,0.3,7.2576,Global Commerce Series High-Back Swivel/Tilt Chairs,4 days,0.1781443298969072,4.0
9750,CA-2016-158358,2016-03-04,2016-03-08,Standard Class,daed5954b43cfcc6838f0028d1e8fccb3ce0fd66fde89b06a8b77569d77eb587,Corporate,United States,Dover,Dover,3820.0,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2.0,0.0,57.5928,Logitech G602 Wireless Gaming Mouse,4 days,0.36,4.0
9751,CA-2016-113390,2016-10-11,2016-10-15,Standard Class,1f46ad3966b04be329665717336598e334a09c372f54f34663b0adbdeb533cad,Consumer,United States,Chicago,Chicago,60610.0,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,5.344,2.0,0.2,0.668,Avery Fluorescent Highlighter Four-Color Set,4 days,0.125,4.0
9752,CA-2016-113390,2016-10-11,2016-10-15,Standard Class,1f46ad3966b04be329665717336598e334a09c372f54f34663b0adbdeb533cad,Consumer,United States,Chicago,Chicago,60610.0,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309,27.72,3.0,0.2,3.465,Newell 309,4 days,0.125,4.0
